protein,Nobs_wmh,model_wmh,beta_wmh,SE_wmh,P_wmh,beta_time_wmh,SE_time_wmh,P_time_wmh,beta_int_time_wmh,SE_int_time_wmh,P_int_time_wmh,P_wmh_fdr,P_time_wmh_fdr,P_time_wmh_int_fdr
OID30793,2571,lmer,0.009695677369504567,0.022530830208806175,0.6670916174711032,0.010922750630595703,0.01856295459088026,0.5563367428261139,-0.026322211752082304,0.01772863327702546,0.1378220459480843,0.9719863246021827,0.5900480040931534,0.4604043889214291
OID30794,2797,lmer,-0.015764648873989432,0.024162987864543222,0.5142855027650148,-0.03238772361689468,0.01824042525844371,0.0759558396945688,-0.047054035948422224,0.017555623822677065,0.007420332878804073,0.9637176672984354,0.09099136042099369,0.07557363416287215
OID30795,2797,lmer,-0.012979146225914598,0.019360910491341962,0.5027862214090364,0.32696270001619193,0.01731583806573271,4.4073828771405134e-73,0.01500286687457325,0.016708411071030185,0.3693423643415903,0.9637176672984354,2.7764612391986467e-72,0.7200639064828095
OID30796,2797,lmer,0.04340317999715164,0.02813746258012652,0.12328381004466372,0.001058422528876206,0.013841059970901024,0.9390533666828635,0.011141867394873575,0.013230759775198792,0.3998300923038345,0.8854019085025849,0.9461747641551224,0.7402115448318523
OID30797,2797,lmer,0.033398686898521754,0.02822506772446294,0.23699095853548563,0.02087194810418223,0.014046355967808484,0.13746058156229335,-0.013481047479979783,0.013429411324599589,0.31558337205099746,0.9575273474331655,0.15988749697834598,0.6755151990834452
OID30798,2797,lmer,0.023421706844753507,0.025603285888948203,0.36053807227187906,-0.010802063697394218,0.01741376257240316,0.5351219362996186,0.01143280683745673,0.01673230423527754,0.49451611545401286,0.9637176672984354,0.5696145010210434,0.7983275940099088
OID30799,2797,lmer,-0.02213623612293515,0.02242859260974995,0.32392792971382867,0.07663805327636664,0.017579721903086553,1.3736561105598657e-5,0.01645047056533299,0.016929600779550462,0.33132819757053267,0.9637176672984354,2.0217506602046767e-5,0.690236190875829
OID30800,2797,lmer,-0.027490554152064337,0.02849723195362594,0.3349571954865369,-0.023577745211066783,0.013269925961364734,0.0757627814654815,-6.488615078940412e-4,0.012674233044373312,0.9591753616887095,0.9637176672984354,0.09079729816465865,0.9885999937292306
OID30801,2797,lmer,0.013772106075644388,0.029672898267583143,0.6426617448819667,-0.0013091568473499228,0.011951358783654718,0.9127853650932226,6.903206910402449e-4,0.011391101597575731,0.951682886128171,0.9709367476161757,0.9216136864136406,0.9851093532135313
OID30802,2797,lmer,0.012966124382260117,0.028414999212365958,0.648273199331298,-0.010925499832170097,0.012651066145920688,0.3879150899438486,0.007345993414556507,0.0120751218554391,0.5430251929954031,0.9709367476161757,0.4224574545103835,0.8125196825160446
OID30803,2797,lmer,0.022089368929569374,0.027523124278251435,0.4224259141600558,-0.03282355715763458,0.015030810078087025,0.0291010847673977,-0.0062989460526433685,0.014391641096671648,0.6616683818923805,0.9637176672984354,0.0361813997341997,0.8767256030242195
OID30804,2797,lmer,0.026545714717439623,0.026561246129538016,0.31785635208044066,-0.024054238409621932,0.015110489565467051,0.11157441771861916,-0.020011489961165755,0.014477396650758525,0.16705896435577,0.9637176672984354,0.13113470968698185,0.5126971743921902
OID30805,2797,lmer,0.06668471721324373,0.028398851226901403,0.01907412753382087,0.012876583871058772,0.012802428634997948,0.3146423761074691,0.01195135436760539,0.01222182968208819,0.32826576883147585,0.6829696021346061,0.3491646413675521,0.6873358469157622
OID30806,2797,lmer,-6.555785865218683e-4,0.029739075129142128,0.9824173280345481,-0.03370847893806971,0.011476190133748412,0.003351265879133742,0.0058217087960781835,0.010931929738952705,0.59441487743415,0.9999016157417211,0.0044164788839981635,0.8446644077491592
OID30807,2797,lmer,-0.008179934949849525,0.02082613703381233,0.6945834351349134,-0.06017276749024303,0.01780561117717173,7.411980529696557e-4,-0.02019274069429564,0.017169682737189,0.23972043737288867,0.9777820632302823,0.0010142892831602544,0.6044372527370863
OID30808,2797,lmer,0.021391450024442815,0.021994479570433767,0.3310161137432607,0.07229518026197362,0.018647448048853356,1.0931473466581556e-4,-0.0027511314795611998,0.01797921550763612,0.8784010794684389,0.9637176672984354,1.5556327625519908e-4,0.9599593650666509
OID30809,2797,lmer,0.017129117524146024,0.024791468094754028,0.48978542599663455,-0.028863812342860052,0.01704979478254128,0.09063419467581285,-0.014663005156016347,0.016385494308025446,0.370968370036296,0.9637176672984354,0.10769258172252072,0.7208176160144549
OID30810,2797,lmer,0.0044583736492689145,0.030092886676499397,0.8822540584325437,-0.04280982935097826,0.011773973972561467,2.843583641204703e-4,-1.8241911097832334e-4,0.011217641511719468,0.9870272927711337,0.9905478526706181,3.9655510416227797e-4,0.9951986122007671
OID30811,2797,lmer,0.019245798753703573,0.02276553669869174,0.39811190397277896,0.2155639362778588,0.015860440875557807,3.0547643194783326e-40,0.005609821454315384,0.015245635568917287,0.7129429951771816,0.9637176672984354,8.344930940032866e-40,0.8998490699743539
OID30812,2797,lmer,0.01734461539371951,0.02428341182899067,0.4752488402061372,0.009198464565251382,0.016438878047854058,0.5758478219776149,0.006416536082614787,0.015794382622871566,0.6846023816102541,0.9637176672984354,0.6091940585018344,0.8874025549653094
OID30813,2797,lmer,-4.0569809829951297e-4,0.028809433120171705,0.9887674925165766,-0.02111162383246401,0.014344209093697642,0.1412427449876788,-0.0012075867154033955,0.013714286333097755,0.929843891952506,0.9999016157417211,0.16402564306674022,0.9766200848642383
OID30814,2797,lmer,0.019829898389048143,0.026652471111520276,0.45705483640642597,0.007912002843126754,0.015071977262157345,0.5996799966565173,0.0024283647310335502,0.014439111356913474,0.8664602172154776,0.9637176672984354,0.6332603432901012,0.9581533944964817
OID30815,2797,lmer,0.013387350639697999,0.02624279617413563,0.6100789388383112,0.04956398210844831,0.015971726553581717,0.0019420250427996614,-0.008359089631928713,0.015319213397451703,0.5853645916950734,0.9651791789366511,0.0025955826246471924,0.8412097844270892
OID30816,2797,lmer,0.024650167950403087,0.026315142964379104,0.34915598215070387,-0.030536358303130427,0.015330720418709571,0.04653351224373671,-0.00904711836580444,0.014694021229407501,0.5381694516079207,0.9637176672984354,0.05695873378912999,0.8125196825160446
OID30817,2797,lmer,0.01924655531102982,0.030456755548641794,0.5275869441902513,-0.014794948449441635,0.011622370464953496,0.20318356420791886,0.011782900044665215,0.01106955285088599,0.28726690491422074,0.9637176672984354,0.23145189328906735,0.6527581858159579
OID30818,2797,lmer,0.03537008799331844,0.025410967491396864,0.16428897077843344,0.013174954812908217,0.015983678565650555,0.40988634941388435,0.013759445204480294,0.015338848676283243,0.369818797199193,0.9298915554305961,0.44472821059271855,0.7201734471773759
OID30819,2797,lmer,0.0121456022961536,0.028001670673629558,0.6645773389248806,-0.02619502932900412,0.013470421794885347,0.05196776246087961,-0.0088263404550402,0.012872063394134776,0.4929909323209424,0.9719863246021827,0.06316081899091522,0.7979028212481254
OID30820,2797,lmer,0.029642531648243035,0.02545883523846589,0.2445918747291164,0.021533362321400497,0.014652049672827516,0.1418212875955495,-3.4225833343785097e-4,0.014040778406462126,0.980555295412618,0.9575273474331655,0.1645667422158758,0.9910660886898625
OID30821,2797,lmer,0.01565965985185425,0.026289584698500585,0.5515475996221864,0.07152360423668178,0.014764427274646323,1.3722097527950135e-6,0.023068844960871075,0.01414290833999888,0.1030330894122675,0.9637176672984354,2.0901350221051717e-6,0.3951321099466825
OID30822,2797,lmer,-0.040122506321641105,0.03100933551996112,0.19602513150208187,-0.034060129256886576,0.012928091955014874,0.008492153667939735,0.0010183648656168565,0.012327927502538418,0.934173462846709,0.9393138678370251,0.010954353561954037,0.9787057462010503
OID30823,2797,lmer,0.026794068785408614,0.03020935812239543,0.3753354166740569,-0.012595385422100086,0.012223231611585717,0.3029308629235702,-0.006065315867987257,0.011650958352744012,0.6027177219975883,0.9637176672984354,0.3370464285246452,0.8506730571699423
OID30824,2797,lmer,-0.002312079928813882,0.029654513744433602,0.9378711551019799,-0.027531654296566777,0.013428984953508591,0.04048529121765751,0.006746951393829361,0.012820825402105468,0.5987782559719517,0.9965916938939292,0.04974296184498231,0.8479790902160924
OID30825,2797,lmer,0.031172049335102484,0.027665448949960706,0.26013780573383755,0.0510863612578704,0.013923431203234204,2.500453203793339e-4,-0.03324615268684775,0.013314205655083152,0.012609027519395622,0.9637176672984354,3.4970453180325025e-4,0.10590858459538335
OID30826,2797,lmer,0.030789878627887804,0.0251118614516531,0.22047366845537958,0.06726334898776416,0.015310863373061225,1.1782149106677165e-5,0.02087086010946001,0.014685775128636131,0.15543810466408645,0.9575273474331655,1.737599487326809e-5,0.4922487323219119
OID30827,2797,lmer,0.013420026453278947,0.026705779772927974,0.61542720908929,-0.008387021023458893,0.015264040250377777,0.5827522141525049,-5.540688761123335e-4,0.014625614691314747,0.9697846900339473,0.9651827695655922,0.6160523406755052,0.989371231913432
OID30828,2797,lmer,-0.029350491362186103,0.026499794012872443,0.2683316317669745,-0.04492970338951472,0.013373190963212244,7.955873882428428e-4,0.00696523154969774,0.012788583580474662,0.5860632450764318,0.9637176672984354,0.0010861755888995,0.8413864761092389
OID30829,2797,lmer,-0.026582313727206562,0.028423956502650134,0.3499253478284271,0.00879058923848393,0.014200153059340246,0.5359578762522357,-0.01638071325605995,0.013577266596635985,0.2277859299388272,0.9637176672984354,0.5700891092741212,0.5900688533783193
OID30830,2797,lmer,0.038122509073689116,0.02824659445312528,0.17746652616480613,-0.019488004356696027,0.013591327147318035,0.15177754553375505,-0.007578244376322227,0.012987643037993596,0.5596303034525516,0.9359638889992683,0.17556223410968186,0.8203607708083291
OID30831,2797,lmer,0.021020150275843506,0.0278901894431475,0.45123878235769954,-0.012472953298606732,0.013971197101458978,0.3720977162200011,-0.007097124415365763,0.013358913548045932,0.5952991318387723,0.9637176672984354,0.4068992235357513,0.8449009414192512
OID30832,2797,lmer,-0.007174915928482645,0.02642731618862,0.7860708919689161,-0.0047460177296434454,0.015621738901262111,0.7613068669616503,-0.001283823555466024,0.014976467404335718,0.9316961192245873,0.9872204320553253,0.7838323255121182,0.9776250566921105
OID30833,2797,lmer,0.012370752674250262,0.02506626367130573,0.6217613450366779,0.04967729741493907,0.016901561110087282,0.003329661025526108,-0.0040658086670399525,0.016237889885265543,0.8023131776194654,0.9677361083824332,0.004389986097254314,0.9314913328510914
OID30834,2797,lmer,0.004456704082035103,0.026575617185419658,0.8668567474007157,-0.021191678759300725,0.017017655600828085,0.21318182433296679,-0.03538140168381882,0.016335828815347266,0.03044685060870711,0.9904964743103358,0.24227467827576282,0.18618440236244954
OID30835,2797,lmer,-0.024170157699358402,0.028110477662321047,0.3901067128449124,0.017314524717631143,0.015374364369338511,0.26022399032500154,0.0150484718830956,0.014720934220449103,0.30679558032148613,0.9637176672984354,0.29109633513967836,0.6697262742940283
OID30836,2797,lmer,-0.019370934474813067,0.028897719517753582,0.5028150850265445,-0.019643026080242217,0.01290232935928524,0.12806407836336106,-0.02727732997472377,0.012315454844212445,0.026888716948216856,0.9637176672984354,0.14949333109269344,0.17388433548592447
OID30837,2797,lmer,0.022297401814707987,0.022009501209913816,0.3112880944465457,0.22351569420701833,0.016688390360147822,3.531434144649744e-39,0.007976240855736677,0.016062965863356995,0.6195571566415052,0.9637176672984354,9.487483460304413e-39,0.8598257597861757
OID30838,2797,lmer,-0.008774170390373788,0.027849056582474,0.7527855754603632,-0.031979072018318025,0.013881655952668574,0.02134642049831274,-0.01603437609488361,0.013272277409556514,0.22715839249435524,0.9820305321966607,0.026871484546325642,0.5899784274354106
OID30839,2797,lmer,-0.019557273504266493,0.026112622094754644,0.4540734189246596,-0.015461291346311386,0.015736345252662175,0.3259670547256307,0.03158839628696135,0.015091039881682762,0.03646751109334368,0.9637176672984354,0.36077307874404335,0.2077866177891688
OID30840,2797,lmer,-0.013108866601287355,0.022908718048761188,0.5673136476800051,0.013507433897143543,0.016704321538816812,0.41883487155469357,0.008865452523526942,0.016068434304461515,0.5811992292319862,0.9637176672984354,0.45376365068731256,0.838152610019215
OID30841,2797,lm,0.02722319408133208,0.020756588808819962,0.1897820277021106,0.01609236452398351,0.01950146995338152,0.40933603665796436,0.023003164783193353,0.018830566748181624,0.22196756752383653,0.9375324558441192,0.4444610828942161,0.5834633092375667
OID30842,2797,lmer,0.00544897416732274,0.021961085284813178,0.8040975597329341,0.004349653164321487,0.017477576296897494,0.803487530444294,-0.03558367508495824,0.016835173651880572,0.03467748891359121,0.9888608556010372,0.8243573364298601,0.20174910990130093
OID30843,2797,lmer,0.003947892205488483,0.025512469247077084,0.8770571169920218,0.04440203183258096,0.015400011061326458,0.003979692776812247,-0.002967710916194972,0.014768890834513389,0.8407647502410477,0.9905478526706181,0.005221113997586266,0.9459412490202396
OID30844,2797,lmer,0.05638747571972953,0.02722086986937214,0.03859374001329858,-0.036755715028083905,0.014221857291727378,0.00982711284347218,-0.004748481355197718,0.01360753674506242,0.7271593569758326,0.7113087538881679,0.01260405916694567,0.9030284827141875
OID30845,2571,lmer,0.046980726779452316,0.028329515995510295,0.09765750534520475,0.009381125338255155,0.015238937908540584,0.5382461568152729,0.009354402002997371,0.014463360016295411,0.5178812653359137,0.871741101655609,0.5721067332258336,0.8050297525044399
OID30846,2797,lmer,0.038118814720995285,0.028301737839804716,0.17835507566629916,0.014217613108429521,0.015365811100075304,0.35493948507606266,0.013777576198900887,0.014711024996424784,0.34911359306605083,0.9359638889992683,0.3900331258937335,0.7084942821206813
OID30847,2797,lmer,0.019508999610746362,0.023880238610989896,0.4141666486134632,-0.01641046058691725,0.016819340592036006,0.3293405754685317,0.017709802527637337,0.01617017622196,0.2735640180661864,0.9637176672984354,0.36423098830666595,0.6353065380265162
OID30848,2797,lmer,0.034052442235357874,0.02367596969133549,0.15071132311470803,0.011089697559334118,0.01647770859967078,0.5010219445012392,-0.011114343554210364,0.015838714689428306,0.4829431036623961,0.9035116493164319,0.5368354632614084,0.7917233269799124
OID30849,2797,lmer,-0.015917678893046305,0.02709969253231194,0.5570941782258608,-0.02856551517309811,0.012814417268876187,0.025918099231875526,-0.007537396873481718,0.012242003722473091,0.5381680791560706,0.9637176672984354,0.032347824105368135,0.8125196825160446
OID30850,2797,lmer,0.04107180221891133,0.028246623757392092,0.146271389455812,0.07051345646677795,0.012820473134097317,4.306677508651441e-8,-0.012665915783762693,0.012240281826944263,0.3009094531015789,0.9030793909321435,6.811914695772815e-8,0.6658276543648108
OID30851,2797,lmer,-0.02284393899369999,0.026062281083358133,0.38098125762960167,-0.030794934966148966,0.015742022130723267,0.050584039648181006,-0.016521182413871276,0.015097042714943843,0.2739514955011566,0.9637176672984354,0.06160714495484712,0.6355239851983181
OID30852,2797,lmer,0.018281306745871275,0.029801182503069335,0.5397344867850394,-0.029699836080605307,0.012060277187833902,0.013880872287468657,-0.011346174082500287,0.011495661940015417,0.3237735957929935,0.9637176672984354,0.01764845136853888,0.6832031685074307
