protein,Nobs_fa,model_fa,beta_fa,SE_fa,P_fa,beta_time_fa,SE_time_fa,P_time_fa,beta_int_time_fa,SE_int_time_fa,P_int_time_fa,P_fa_fdr,P_time_fa_fdr,P_time_fa_int_fdr
OID30935,3499,lmer,-0.08448905116060776,0.02536981651050624,8.941520891185117e-4,0.07996053136296155,0.011572368225192687,6.201692936017824e-12,-0.01794217580910478,0.011528997705351266,0.11977948987669101,0.03580282954100561,1.0229993483058747e-11,0.29985590118090194
OID30936,3499,lmer,-0.013907314718873128,0.026737140424757253,0.6030577595597919,-0.0018811283248506576,0.011027731126998556,0.8645672623627143,-0.0039443106168302175,0.010974815811911641,0.7193310480602224,0.7779072511885577,0.8765626458155442,0.8317265243196321
OID30937,3499,lmer,0.01698190294010466,0.025760559576057357,0.5098825232840066,-0.02772757158565384,0.012341639236452515,0.024751921371129287,0.020725184391474426,0.012301838765207037,0.09217506325055001,0.7097079121710245,0.030108142391931297,0.264404033249615
OID30938,3499,lmer,-0.007428919981787672,0.023239605049472447,0.7492799004747328,-0.012048950563848,0.014362021522711476,0.4015847168145925,0.006479283060485361,0.014354333976805165,0.6517566955573899,0.8708330612674529,0.4342701173692393,0.7870153548334048
OID30939,3499,lmer,0.0110929043362986,0.02286294458330405,0.6276299544631925,0.00964609134367562,0.015206602229487498,0.5259217561378674,-0.007083451034851216,0.01520952075672451,0.6414552303326578,0.7924675407757718,0.5561755764077375,0.7800664569380272
OID30940,3499,lmer,-0.015708438531976825,0.022193839066717014,0.4792207080454802,0.18221719920107715,0.01435467622249222,8.818375351215468e-36,-0.0045248565380103835,0.014353522255601252,0.7526046443372153,0.6876593665277068,2.0538733985340886e-35,0.8512555842284789
OID30941,3499,lmer,0.01631550626908561,0.021666158781782175,0.45158002810296427,9.48224458143202e-5,0.015460223478864122,0.9951068668356055,-0.017371041400204804,0.015473359936616837,0.26170509009708615,0.6643021752113561,0.9954474236004364,0.4529094010383557
OID30942,3499,lmer,-0.04204684512190536,0.020087505525041148,0.036553362536664455,0.1885060876647531,0.015442167759982922,2.7730856181042854e-33,-0.002530281824457761,0.015465295518829124,0.870052097713481,0.21666197441518634,6.268932143634049e-33,0.9224382595634766
OID30943,3499,lmer,-0.0245245697612942,0.02154387678395391,0.25520461656946125,0.05906776248631533,0.015617735220737766,1.5930483350056043e-4,-0.0015342365407286559,0.015633221339150693,0.9218298413628498,0.5068880156828489,2.1607797137918242e-4,0.9533036063657535
OID30944,3499,lmer,3.8169965753925925e-4,0.021279229006310723,0.9856920257800883,-0.02770156200995429,0.01586315683244099,0.08089720071501147,0.01745497116606818,0.01588277742581374,0.27189247674699363,0.9929139366911772,0.09500302036560004,0.46476123364413
OID30945,3499,lmer,-0.023948683927584487,0.019625205658081343,0.2225946427941813,0.2487747849861913,0.015461107833137318,2.0768292032338552e-55,0.019670283411312925,0.015487372112554479,0.20417883955730634,0.4745905735513982,6.258321403146968e-55,0.3957281423408015
OID30946,3499,lmer,-0.02109830849667692,0.01828715976191692,0.24884653091291237,0.3101479057668233,0.015520924587126905,2.431338522555053e-82,0.02722425735613658,0.015556152381677327,0.08023597690874953,0.5002602543730694,1.273620519969251e-81,0.25022974646224744
OID30947,3499,lmer,5.364344443105623e-4,0.027715237923557196,0.984561002538588,0.030880203968400407,0.010599517958421283,0.0036088978023432828,0.007647705028631182,0.010540631419183417,0.4681901779779821,0.9927119042498423,0.004632766041391926,0.64705432162158
OID30948,3499,lmer,-0.002615360393601923,0.021479533464501353,0.9031095517148628,0.030700293870408856,0.015723227643173503,0.05098973327585624,-0.00102027966024842,0.015740173276355525,0.9483227250326047,0.9488818187140705,0.06078425381946485,0.9670360145999626
OID30949,3499,lmer,-0.02645655583826837,0.020386614660544675,0.19463387357008002,0.18371835260024558,0.015099191775477054,4.309053567896133e-33,0.03642040516511215,0.015117015667705182,0.016062492197610093,0.4525973050480063,9.726149481822699e-33,0.10896694687894387
OID30950,3499,lmer,-0.0245403452154421,0.025707888410957173,0.339981833851852,0.1327621643422389,0.012067881915873413,1.684263354103193e-27,0.012111470410631138,0.012026336527283188,0.31400021833420655,0.5801884134961052,3.5089820271159176e-27,0.5133236231492649
OID30951,3499,lmer,0.002890248807545653,0.024814796334606093,0.9072977631958004,0.041292999999913226,0.012190149489013324,7.169789979197922e-4,-0.01048224522496952,0.012154108658086832,0.38853117293337847,0.9522245631857222,9.521715633437314e-4,0.5863069790832551
OID30952,3499,lmer,-0.04256906242513508,0.021571893900397557,0.048689725170843814,0.10700178764256282,0.015066043974350124,1.6112430305390846e-12,0.03752653428465479,0.015075886311984477,0.012872416002255683,0.24453619703501112,2.6805141595137987e-12,0.09672512075730941
OID30953,3499,lmer,0.05681580370112366,0.021901195724844343,0.00959764648503927,-0.0607996752870123,0.014920097069623137,4.749179209805252e-5,0.042426466423348005,0.014926372942216375,0.004515945201965514,0.1216119942219837,6.582195746923068e-5,0.04615422316554265
OID30954,3499,lmer,-0.01455268947057096,0.02146125978398557,0.4978476495652193,0.08447982450218758,0.01482933301721932,1.3698146610325874e-8,-0.009566466427082932,0.014837547451011823,0.5191537199795265,0.700630081694336,2.1062431637023948e-8,0.6874682758043812
OID30955,3499,lmer,-0.0259964085852554,0.023289289184115766,0.2645498788810267,0.037406088375403955,0.01418354942736331,0.00841128240900756,0.004728377358264075,0.014173845387572487,0.7387121574850031,0.5161624162637252,0.010597490724797024,0.8431298853294275
OID30956,3499,lmer,0.02137851896645036,0.023427485081188616,0.36167320645938505,0.05200616812892063,0.013938842751587147,1.951413342606949e-4,-0.02361961345531838,0.01392596745410539,0.09000269654672059,0.5969694921756724,2.6407320372407925e-4,0.26098996230760346
OID30957,3499,lmer,0.04289947125966796,0.026919555133299633,0.111287543312552,0.06800797617024666,0.010837004644452213,4.12274925215528e-10,0.007376860790883009,0.010782333584261906,0.4939405035193579,0.353728353216634,6.563614413970525e-10,0.6688943931388017
OID30958,3499,lmer,-0.05359800969140627,0.027392796042547355,0.050622050310320146,0.011340648971704006,0.010828839164715304,0.29508358767195303,-0.005324194482208655,0.01077223003210648,0.6211744972085809,0.24894001319000028,0.3248698029247151,0.7645023390908134
OID30959,3499,lmer,-0.02508360135764544,0.020593023365474142,0.22344770455570281,0.0293413680478414,0.016100028694371098,0.06851275266490343,0.03665187083750259,0.01612637975315448,0.023128620600193495,0.47570112193468267,0.08078369344070704,0.13204093362180777
OID30960,3499,lmer,0.0034191738612989915,0.021555109568894257,0.8739916301304883,-0.005400093421697064,0.015757247175622612,0.7318499748816277,0.021228257547222393,0.01577404164223509,0.17850481536802867,0.9344102175828154,0.75483326625935,0.3682938694978875
OID30961,3499,lmer,-0.02804326247370045,0.01934469961515097,0.14741877336814688,0.27357958179401115,0.015566783253514486,3.7439950733876288e-65,0.024538940142038296,0.015595854741270327,0.11575314202991986,0.39824868258326557,1.357778858500253e-64,0.29447035174365166
OID30962,3499,lmer,-0.01413523407320655,0.021394149362799323,0.508932490452833,0.17970414227644088,0.014963850886632712,2.65316836749199e-32,0.010994708996851612,0.014973829336507346,0.4628626394189024,0.709060852999824,5.901987167563994e-32,0.6421203108787147
OID30963,3499,lmer,-0.09682819893437543,0.02337913674419185,3.695775636285118e-5,-0.046531139899608734,0.013816627158032274,7.697760239628551e-4,0.00981643833708932,0.013802901313173058,0.477039217288188,0.004523830939611955,0.0010199706790768022,0.6543339428124699
OID30964,3216,lmer,-0.007771412312570598,0.025001153073913186,0.7559790340300463,0.11198009660930204,0.015095677568301291,1.7068713211874415e-13,0.02115951509227325,0.015081061565604998,0.16075005099240977,0.8738361031924559,2.895638346970918e-13,0.3469071524270323
OID30965,3499,lmer,-0.027693847842429252,0.02012532907811824,0.16906031496023732,0.18666504248623067,0.015262508317734796,2.0415576382247382e-33,0.031788889889641875,0.015283625555890358,0.03763879018738243,0.42555640790258487,4.6331311929587804e-33,0.17602909394835015
OID30966,3499,lmer,-0.012714861229871798,0.020442395598615513,0.5340723047501399,0.0435778272068368,0.016275297867457978,0.007466759250468963,-0.015483092537704324,0.01630431845653518,0.3423963439583524,0.7308235990555503,0.009435943488595234,0.5421584579578895
OID30967,3499,lmer,0.02479812050910749,0.020663287273703406,0.23033608864353042,0.013677176098518911,0.01622864646503631,0.399434649989732,0.02960380054489447,0.016255808457375946,0.06871339768644075,0.48164025874896715,0.43226489519436756,0.2332744035278354
OID30968,3499,lmer,0.027240478536220424,0.019930452043700028,0.1719601769542074,0.08555882294135382,0.015839831512895083,7.261723146818446e-8,0.017478204459917237,0.01586785361094763,0.2707981448560176,0.42960649336508394,1.0986551117055031e-7,0.4631614847361846
OID30969,3499,lmer,-0.0251212562685483,0.02901262495001242,0.3867350848252141,0.037957727711323684,0.007903590523579432,1.6643506503975412e-6,0.018117068736666485,0.007836807526603427,0.020876053220230745,0.6138413250934854,2.4203467418467725e-6,0.1237742465775547
OID30970,3499,lmer,-0.0580736410052479,0.02048728129504978,0.004666010782608444,0.22806129082435547,0.015502741485551912,5.561539984276088e-47,0.029702150099557314,0.01552390089131245,0.05582750221013051,0.08715355156960475,1.4818943823189612e-46,0.213312142431649
OID30971,3499,lmer,-0.0012314877842859121,0.017390768529088337,0.94355888273825,0.015684636174185584,0.009373845491083296,0.0944118589670682,-0.0039024171459187853,0.009355447909725555,0.6766231227255727,0.973844902373009,0.11034220862084781,0.8042982463305608
OID30972,3499,lmer,-0.02279384812555804,0.01944298434465821,0.24129609155501627,0.2438975397120147,0.01560827037699785,1.6649336565807513e-52,0.034410887442425486,0.015637124222657135,0.027861063577696625,0.4909999186204369,4.771177527632879e-52,0.14699979934586144
OID30973,3499,lmer,-0.007576031426279717,0.019037857807427592,0.690742372240992,0.011451863231762916,0.01589379487311876,0.47127219664760134,0.02183309614999733,0.0159279441417616,0.17058496448068783,0.833625084252857,0.5027476754747952,0.35820391607546737
OID30974,3499,lmer,-0.019691872056208586,0.020574426580626717,0.3387100617381068,0.03713792675561772,0.016231168080878957,0.022219937917582543,0.030349011725371654,0.016258920042706355,0.062079501719571197,0.5795845892978696,0.027198022836303928,0.22347091567279137
OID30975,3499,lmer,-0.031062767843148393,0.022657459928953145,0.17064812099685192,0.09449513090352983,0.014555833531534106,1.0272154031010863e-10,0.021782416948400194,0.01455369292804672,0.13460762055843867,0.4270586110220875,1.6588677476599313e-10,0.31577694614150575
OID30976,3499,lmer,-0.02087758390367086,0.027218515365573667,0.44321301690831694,-0.009540217637765079,0.01062184381073961,0.36918568256826334,4.259424812570335e-4,0.010564949357243364,0.9678441832145963,0.6592934597572572,0.4014619606201763,0.9799129018137391
OID30977,3499,lmer,-0.011257822458088214,0.02644980976239535,0.6704546974692336,-0.015817217384202765,0.011513235418246053,0.1696229889509851,0.011359460360603407,0.011464409519749984,0.3218628156794288,0.8196315686752697,0.19247204840983284,0.5217997838219469
OID30978,3499,lmer,-0.06772208543449643,0.023610990968758988,0.0042010775866695655,0.11075449751012352,0.013737921687720811,1.1712440050508935e-15,-0.019992691509199394,0.01372204911453229,0.14525630014373345,0.08293744344774961,2.0636203898515744e-15,0.32932679538133974
OID30979,3499,lmer,-0.06423339234399479,0.025677012565318846,0.012498335998936811,0.16474879600945105,0.01212684915459356,1.4922603062066101e-40,0.022978968030295942,0.012085887015819804,0.05738435516802011,0.13381917994466042,3.674706718653683e-40,0.21601263040315719
OID30980,3499,lmer,-0.028901302086180355,0.021399470956700424,0.17709131494559993,0.23692661725609662,0.015093894325137252,5.87137286123798e-53,-0.0029031850472241174,0.015105125851597553,0.8476029610933531,0.4366067294808276,1.690839691960455e-52,0.9107243026099089
OID30981,3499,lmer,0.0017636043884035253,0.019027683979152905,0.9261686881231441,-0.0069393173423119734,0.016577987764660528,0.6755559560989881,0.004191993939035938,0.016618697807317034,0.8008730664739133,0.9630704643841873,0.7014742663152194,0.8802237662006265
OID30982,3499,lmer,-0.03030170026950201,0.026444651420788095,0.25208856100854843,0.03597698033385685,0.011443972762885187,0.0016884650318374998,-0.002859985430083215,0.011394742643117045,0.8018425867653142,0.5045188079366187,0.002197410190588162,0.8803890674948615
OID30983,3499,lmer,0.012868574587502919,0.023601099038114477,0.5856822802405566,-0.002439527450259243,0.01443764031874136,0.8658344614634571,-0.016948567190136068,0.014428418622902813,0.2402469347174829,0.7694154180418639,0.8772388668484178,0.43161757232895054
OID30984,3499,lmer,-0.0771581925840154,0.02049193620806592,1.7448850532363527e-4,0.27215719372722635,0.011093910063755437,7.888266224785247e-119,-0.026310447877254332,0.011072654484263048,0.01757297434366485,0.013784591920567187,1.6124057465068025e-117,0.11314053745932239
OID30985,3499,lmer,-0.04125836419593304,0.020035916761213624,0.03969446824049882,0.21115497803107156,0.015385197440130019,2.524439089446051e-41,0.021993220580176703,0.015408095646669081,0.1536023971186704,0.22174982979424954,6.248040184971048e-41,0.33681811487103136
OID30986,3499,lmer,-0.03225516295355009,0.022412186123982054,0.1503641354422025,0.023102609768519005,0.012859766402379472,0.07253984262283364,-0.02163893702242068,0.012843032959933888,0.09214443571148768,0.40298219488081977,0.08535988727316535,0.264404033249615
OID30987,3499,lmer,7.627119358169724e-4,0.02432783267041864,0.9749945883965889,0.038570667232764824,0.012513281763556879,0.002076862865829526,0.02972777360769266,0.012482457042192056,0.017318404878066317,0.9888291845619537,0.002690899892207316,0.1127740773110435
OID30988,3499,lmer,-0.06358704485683973,0.023547286289517296,0.007024943849213068,0.12335759099265893,0.014187185219421038,6.3042877305239855e-18,0.026011332243231915,0.014175915478692578,0.06664703814946721,0.09919763705917777,1.1546010674386973e-17,0.23087979350525648
OID30989,3499,lmer,-0.02832400409875468,0.024118372328697013,0.2404812808836934,0.08272984832021649,0.01390404020409086,3.0711560796951383e-9,-0.004751531469619774,0.013886633344891073,0.7322565587481057,0.4909683738750033,4.80824275358805e-9,0.8385911040367195
